id,code,name,description,notes,symbol
sat_udm_code_203,A66,Erg centímetro cuadrado,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Erg · cm²
sat_udm_code_204,A67,Erg centímetro cuadrado por gramo,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Erg · cm² / g
sat_udm_code_205,A68,Exajoule,,,EJ
sat_udm_code_206,A69,Faradio por metro,,,F/m
sat_udm_code_207,A7,Amperio por milímetro cuadrado,,,A/mm²
sat_udm_code_208,A70,Femtojoule,,,fJ
sat_udm_code_209,A71,Femtómetro,Es la unidad de longitud que equivale a una milbillónesima parte del metro.,,fm
sat_udm_code_210,A73,Pie por segundo al cuadrado,,,ft/s²
sat_udm_code_211,A74,Pie libra-fuerza por segundo,,,ft·lbf/s
sat_udm_code_212,A75,Tonelada de carga,"Unidad de información que normalmente se utiliza para la facturación, que se define como sea el número de toneladas métricas o el número de metros cúbicos, lo que sea mayor.",,
sat_udm_code_213,A76,Galón,"Es una unidad de volumen que se emplea en los países anglófonos (especialmente Estados Unidos) o con influencia de estos (como Liberia, Guatemala, Panamá, Honduras, Nicaragua, El Salvador, Colombia y parcialmente en México), para medir volúmenes de líquidos, principalmente la gasolina y su precio. Antiguamente, el volumen de un galón dependía de lo que se midiera, y dónde. Sin embargo, en el siglo XIX existían dos definiciones de uso común: ""galón de vino"" (wine gallon) y ""galón de cerveza británico"" (ale gallon).",,Gal
sat_udm_code_214,A77,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de desplazamiento,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_215,A78,Gaussiano CGS (Centímetro-Gram-Segundo sistema) unidad de corriente eléctrica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_216,A79,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de carga eléctrica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_217,A8,Amperio segundo,,,A·s
sat_udm_code_218,A80,Gaussiano CGS (Centímetro-Gram-Segundo sistema) unidad de la fuerza del campo eléctrico,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_219,A81,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de polarización eléctrica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_220,A82,Gaussiano CGS (Centímetro-Gram-Segundo sistema) unidad de potencial eléctrico,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_221,A83,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de magnetización,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_222,A84,GigaCulombio por metro cúbico,,,GC/m³
sat_udm_code_223,A85,Gigaelectrónvoltio,,,GeV
sat_udm_code_224,A86,Gigahertz,"Es un múltiplo de la unidad de medida de frecuencia hercio (Hz) y equivale a 109 (1 000 000 000) Hz. Por lo tanto, tiene un período de oscilación de 1 nanosegundo. Las ondas de radio con frecuencias cercanas al gigahercio se denominan microondas.",,GHz
sat_udm_code_225,A87,GigaOhm,,,GΩ
sat_udm_code_226,A88,GigaOhm metro,,,GΩ·m
sat_udm_code_227,A89,Gigapascal,,,GPa
sat_udm_code_228,A9,Tarífa,Unidad de cantidad expresada como una tasa para el uso de una instalación o servicio.,,
sat_udm_code_229,A90,Gigawatt,,,GW
sat_udm_code_230,A91,Grado centesimal,"Sinónimo: grado
El grado centesimal o gon —también llamado gradián (plural: gradianes) y gonio — es una unidad de medida de ángulos planos, alternativa al grado sexagesimal y al radián.",Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,gon
sat_udm_code_231,A93,Gramo por metro cúbico,,,g/m³
sat_udm_code_232,A94,Gramo por Mol,,,g/mol
sat_udm_code_233,A95,Gray,Es una unidad derivada del Sistema Internacional de Unidades que mide la dosis absorbida de radiaciones ionizantes por un determinado material. Un Gray es equivalente a la absorción de un julio de energía ionizante por un kilogramo de material irradiado.,,Gy
sat_udm_code_234,A96,Gray por segundo,,,Gy/s
sat_udm_code_235,A97,Hectopascal,,,hPa
sat_udm_code_236,A98,Henry por metro,,,H/m
sat_udm_code_237,A99,Bit,Unidad de información igual a un dígito binario.,,bit
sat_udm_code_238,AA,Balón,Unidad de recuento para definir el número de bolas (Balón: objeto formado en la forma de esfera).,,
sat_udm_code_239,AB,Paquete a granel,Unidad de recuento para definir el número de artículos por paquete a granel.,,pk
sat_udm_code_240,ACR,Acre,"Es una medida de superficie, usada en agricultura en varios países.",,acre
sat_udm_code_241,ACT,Actividad,Unidad de recuento para definir el número de actividades (actividad: una unidad de trabajo o acción).,,
sat_udm_code_242,AD,Byte,Unidad de información igual a 8 bits.,,byte
sat_udm_code_243,AE,Amperio por metro,(a veces llamado amperio vuelta por metro) es la unidad SI de la corriente de campo magnético.,,A/m
sat_udm_code_244,AH,Minuto adicional,"Unidad de tiempo que define el número de minutos, además de los minutos referenciados.",,
sat_udm_code_245,AI,Minuto y medio por llamada,Unidad de recuento para definir el número de minutos para el intervalo medio de una llamada.,,
sat_udm_code_246,AJ,policía,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_247,AK,Braza,"Una braza es una unidad de longitud náutica, usada generalmente para medir la profundidad del agua. Se llama braza porque equivale a la longitud de un par de brazos extendidos, aproximadamente dos metros, ó 6 pies en el sistema de medición estadounidense. Actualmente es considerada arcaica e imprecisa.",,fth
sat_udm_code_248,AL,Línea de acceso,Unidad de recuento para definir el número de líneas de acceso telefónico.,,
sat_udm_code_249,AMH,Amperio hora,Unidad de carga electrica definida por la cantidad de carga acumulada por un flujo constante de un amperio por 1 hora. ,,A·h
sat_udm_code_250,AMP,Amperio,"Es la intensidad de una corriente constante que manteniéndose en dos conductores paralelos, rectilíneos, de longitud infinita, de sección circular despreciable y situados a una distancia de un metro uno de otro en el vacío, produciría una fuerza igual a 2·10-7 newton por metro de longitud. ",,A
sat_udm_code_251,ANN,Año,Unidad de tiempo equivalente a 365.25 días. ,,y
sat_udm_code_252,AP,Libra de aluminio solamente,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_253,APZ,Onza troy u onza farmacéutica ,,,tr oz
sat_udm_code_254,AQ,Unidad del factir anti-hemofilico.,Unidad de medida para la potencia de la sangre (US).,,
sat_udm_code_255,AR,supositorio,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_256,ARE,Are,Sinónimo: decametro cuadrado,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,un
sat_udm_code_257,AS,Variedad,Unidad de recuento para definir el número de surtidos (variedad: conjunto de elementos agrupados en una colección mixta).,,
sat_udm_code_258,ASM,Grado alcohólico en masa,Unidad de masa que define el grado alcohólico de un líquido.,,
sat_udm_code_259,ASU,Grado alcohólico volumétrico,"Unidad de volumen que define el grado alcohólico de un líquido (por ejemplo, alcohol, vino, cerveza, etc.), a menudo a una temperatura específica.",,
sat_udm_code_260,ATM,Atmósfera estándar,"Es un modelo de la atmósfera terrestre que permite obtener los valores de presión, temperatura, densidad y viscosidad del aire en función de la altitud. Su función es proporcionar un marco de referencia invariante para la navegación aérea y para la realización de cálculos aerodinámicos consistentes.",,atm
sat_udm_code_261,ATT,Atmósfera técnica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,a
sat_udm_code_262,AW,Relleno de polvo en viales,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_263,AWG,Calibre de alambre americano,"También conocido como el calibre del cable Brown & Sharpe , es un estandarizado calibre del cable sistema utilizado desde 1857 predominantemente en Norteamérica para los diámetros de vuelta, no ferroso,, sólido eléctricamente conductor de alambre.",,AWG
sat_udm_code_264,AY,Montaje,Una unidad de recuento de definir el número de conjuntos (montaje: artículos que consisten de partes componentes).,,
sat_udm_code_265,AZ,Unidad térmica británica (tabla internacional) por libra,,,BtuIT/lb
sat_udm_code_266,B0,Btu por pie cúbico,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",BTU / ft³
sat_udm_code_267,B1,Barril (EUA) por día,,,barrel (US)/d
sat_udm_code_268,B10,Bits por segundo,Unidad de información igual a un dígito binario por segundo.,,bit/s
sat_udm_code_269,B11,Joule por kilogramo kelvin,"Es la capacidad térmica másica de un cuerpo homogéneo de una masa de 1 kilogramo, en el que el aporte de una cantidad de calor de un joule, produce una elevación de temperatura termodinámica de 1 kelvin. ",,J/(kg·K)
sat_udm_code_270,B12,Joule por metro,,,J/m
sat_udm_code_271,B13,Joule por metro cuadrado,Sinónimo: joule por metro cuadrado,,J/m²
sat_udm_code_272,B14,Joule por metro a la cuarta potencia,,,J/m⁴
sat_udm_code_273,B15,Juole por Mol,,,J/mol
sat_udm_code_274,B16,Juoule por Mol kelvin,,,J/(mol·K)
sat_udm_code_275,B17,Crédito,Unidad de recuento de definir el número de entradas realizadas en el haber de una cuenta.,,
sat_udm_code_276,B18,Segundos joule,,,J·s
sat_udm_code_277,B19,Dígito,Unidad de información que define la cantidad de números utiliza para formar un número.,,
sat_udm_code_278,B2,litera,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_279,B20,Joule metro cuadrado por kologramo,,,J·m²/kg
sat_udm_code_280,B21,Kelvin por watt,,,K/W
sat_udm_code_281,B22,Kiloamperio,,,kA
sat_udm_code_282,B23,Kiloamperio por metro cuadrado,,,kA/m²
sat_udm_code_283,B24,Kiloamperio por metro,,,kA/m
sat_udm_code_284,B25,Kilobecquerel por metrocúbico,,,kBq/kg
sat_udm_code_285,B26,KiloCulombio,,,kC
sat_udm_code_286,B27,KiloCulombio por metro cúbico,,,kC/m³
sat_udm_code_287,B28,KiloCulombio por metro cuadrado,,,kC/m²
sat_udm_code_288,B29,Kiloelectrónvoltio,,,keV
sat_udm_code_289,B3,Libra de bateo,Unidad de masa que define el número de libras de fibra acolchada.,,
sat_udm_code_290,B30,Gibibit,Unidad de información igual a 2³⁰ los bits (dígitos binarios).,,Gibit
sat_udm_code_291,B31,Kilogramo metro por segundo,,,kg·m/s
sat_udm_code_292,B32,Kilogramo metro cuadrado,,,kg·m²
sat_udm_code_293,B33,Kilogramo metro cuadrado por segundo,,,kg·m²/s
sat_udm_code_294,B34,Kilogramo por decímetro cúbico,,,kg/dm³
sat_udm_code_295,B35,Kilogramo por litro,,,kg/l or kg/L
sat_udm_code_296,B36,Calorías (termoquímicas) por gramo,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,cal th / g
sat_udm_code_297,B37,Kilogramo de fuerza,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Kgf
sat_udm_code_298,B38,Kilogramo-metro de la fuerza,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Kgf · m
sat_udm_code_299,B39,Kilogramo-fuerza del metro por segundo,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Kgf · m / s
sat_udm_code_300,B4,"Barril, unidad imperial",Unidad de volumen utilizado para medir cerveza. Un barril de cerveza es igual a 36 galones imperiales.,,
sat_udm_code_301,B40,Kilogramo de fuerza por metro cuadrado,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Kgf / m²
sat_udm_code_302,B41,Kilojoule por kelvin,,,kJ/K
sat_udm_code_303,B42,Kilojoule por kilogramo,,,kJ/kg
sat_udm_code_304,B43,Kilojoule por kilogramo kelvin,,,kJ/(kg·K)
sat_udm_code_305,B44,Kilojoule por Mol ,,,kJ/mol
sat_udm_code_306,B45,KiloMol,,,kmol
sat_udm_code_307,B46,KiloMol por metro cúbico,,,kmol/m³
sat_udm_code_308,B47,Kilonewton,,,kN
sat_udm_code_309,B48,Kilonewton metro,,,kN·m
sat_udm_code_310,B49,KiloOhm,,,kΩ
sat_udm_code_311,B5,palanquilla,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
